ID    VERSION           CTIME     FECHA         LINEAS    HASH
600   7.1.9             9.991     22/04/2021    8434      BE313459FA0DF360CA65323341A26EEB
601   7.1.9-1           10.68     22/04/2021    8455      A67A0F0C6ECA2F126B9D5D517E330B45
602   7.1.9-2           9.682     22/04/2021    8455      1730ED36D98FB056167B02AF24D5B4A9
603   7.1.9-3           10.13     22/04/2021    8465      8383F4FA4FF769CD6A59594ED0FABE33
604   7.1.9-4           11.11     22/04/2021    8465      87F4627A5AA4FB7A602A32B3D80ED3DA
605   7.1.9-5           11.35     22/04/2021    8472      4B3D5302B1742AEFD503A31EDEE0BC2E
606   7.2.0             10.12     17/05/2021    8471      2C5E5C5AACEB60EF7D64EDDAF19047A2
607   7.2.0-1           9.355     17/05/2021    8471      5BE5D30830F6021F4DF4D0BD76B86DF0
608   7.2.1             6.729     26/05/2021    8474      6F9D0B08C0A00AC352075A6D4A61917E
609   7.2.2             7.006     01/06/2021    8455      ACED1F6F58B0EEFB802F17EF6575C8FC
610   7.2.3             7.124     15/06/2021    8455      296FEA5F618AED8270D1C271C799FA21
611   7.2.4             12.91     20/06/2021    8454      7A7DBF3D62B9A5BC19390770BB59331F
612   7.2.4-1           12.67     20/06/2021    8454      C5797316C4993809EC3337D590D0BBFF
613   7.2.4-2           12.51     20/06/2021    8454      5083C5D39135AFE16FF907F9086FEC52
614   7.2.4-3           13.91     20/06/2021    8454      0CED00604220C93211C5EE971E03D7E9
615   7.2.4-4           11.89     20/06/2021    8456      BE72FC016D8BC62F2504BA34CD1B327E
616   7.2.4-5           11.86     20/06/2021    8456      3947C3744AAFE26897191AFA3A0BB0D5
617   7.2.4-6           12.61     20/06/2021    8456      1D2B54FB8C8AF983AFDC22214817F73E
618   7.2.5             8.460     23/06/2021    8537      29E4E051BA8F53753006BF559976314D
619   7.2.6             6.828     24/06/2021    8531      D04C0DE0516723D94F0577BA1E08759D
620   7.2.6-1           6.542     24/06/2021    8531      197C4BBA3EA87479D70FF6A12321B58E
621   7.2.7             7.135     09/07/2021    8458      F682ACF261BFA378B387E2216A39D491
622   7.2.8             7.681     11/07/2021    8696      4555AA346F9324BF03AB5CCA3845BF34
623   7.2.8-1           6.951     11/07/2021    8696      E4F4ECAD29514911BCDAD98F9D85B298
624   7.2.8-2           7.163     11/07/2021    8685      D1CD3DAE63C3280BF1550F4D311D2787
625   7.3.0             7.355     12/07/2021    8687      595B350BE7CE80218BD80EFAC6303818
626   7.3.0-1           7.32     12/07/2021    8687      3DCFE4D1F70B45236EFF1232E7F8DFDE
627   7.3.1             6.949     17/07/2021    8687      DEAA41520B1BFC52C3EF481DFF52F9D5
628   7.3.2             8.444     21/07/2021    8903      73D2912A555615D136EA60FFB54A58A0
629   7.3.2-1           6.786     21/07/2021    8903      16521ED3404E8A5559F0209AB877F372
630   7.3.3             6.836     27/07/2021    8907      10857BDC3ACE98E8A00DE96262425446
631   7.3.3-1           6.662     27/07/2021    8907      C69215B86BC03C7D36EB4DDBAB06ED2F
632   7.3.3-2           6.921     27/07/2021    8907      19525F30F83814CCB52056E124B8FAAE
633   7.3.4             7.122     27/07/2021    8985      6118092EA8A2776CFD684B46C542DAFA
634   7.3.4-1           6.962     27/07/2021    8987      0279B7D228F63EB9AB39C209AFDB783D
635   7.3.4-2           7.424     27/07/2021    8987      1CD9581183655E7BE0EAB8595A06833E
636   7.3.5             3.808     08/08/2021    9153      5AFAB48B6AEABA398DF54D195539BBFF
637   7.3.5-1           3.746     08/08/2021    9153      B3E8E22BD85BF19DD6837FDF48DFA2A0
638   7.3.6             4.647     17/08/2021    9178      AF26B0ED08773472F0B8B4DEC352CBCE
639   7.3.6-1           4.800     17/08/2021    9178      3B441434E02881790557EFEB926D4090
640   7.3.6-2           4.692     17/08/2021    9178      474D99E42B01FD28BD4057E720113EB5
641   7.3.6-3           4.649     17/08/2021    9178      675E76F370429AF077591EE0EA31F3E5
642   7.3.7             5.200     21/08/2021    9211      C37BB056321CDCF1F833B44F799197BA
643   7.3.7-1           4.790     21/08/2021    9211      3D3BC7B89CFDC79A002199C6B4B61725
644   7.3.8             4.558     24/08/2021    9211      2F28F4C2F1D146E6BAAA0F561144C20B
645   7.3.8-1           4.512     24/08/2021    9211      6679B862FE10A7D9C55F288BF688889A
646   7.3.9             5.032     25/08/2021    9227      44C98A32639DD8C4C779CF7198D6F57C
647   7.3.9-1           4.769     25/08/2021    9245      4C0A8B0FBFE01A3F30BDAA252BA20019
648   7.4.0             4.982     30/08/2021    9348      72B3B8BEDC775CC2D06F3132C667A0B2
649   7.4.0-1           5.006     31/08/2021    9441      A9D79863A9103B2C3E10CFFCD5A1B40C
650   7.4.0-2           4.604     31/08/2021    9440      5904AE0A6616A6F43E71A13A2A433BA7
651   7.4.0-3           4.751     01/09/2021    9394      8BE3C9FF89DAD17C6236B88682C0CFC3
652   7.4.1             4.471     01/09/2021    9394      53BD26C5E36598FB75F5F2A188D0766E
653   7.4.1-1           4.800     01/09/2021    9394      8C9D801D06F417418D42052E47C320E1
654   7.4.2             4.678     06/09/2021    9397      785A19123A12A9DF9F3A3ECB99EDB118
655   7.4.2-1           5.075     06/09/2021    9402      DEBB43E33A492827D4514C9FA56459ED
656   7.4.3             4.682     08/09/2021    9412      FC1041565095BF589601FCC404C234BC
657   7.4.3-1           4.779     08/09/2021    9412      5927ED3E48D135452536E8D1DDA5C681
658   7.4.3-2           4.828     08/09/2021    9412      267C7BC58043D6FFCC47DF4E2814400B
659   7.4.3-3           4.940     08/09/2021    9412      912AD80497889FB7C61444FC0029F2E1
660   7.4.3-4           5.100     08/09/2021    9412      16AD473C152521EB1256752C37738C79
661   7.4.4             4.749     08/09/2021    9410      C3011F9EBC4A918FCA4032A89705BA37
662   7.4.4-1           4.615     08/09/2021    9429      1DB292299767E9B174218AA2061C284E
663   7.4.4-2           4.542     08/09/2021    9429      F58310652CCC175D3990F359C90A3F6F
664   7.4.5             4.469     09/09/2021    9441      E5FA921B45DF72BC43757F2382B888B6
665   7.4.6             4.489     10/09/2021    9451      A54283554A504396EB0EB3FD5285B983
666   7.4.7             4.895     11/09/2021    9488      69946664A3A2118EADC2C73A15751782
667   7.4.8             4.578     12/09/2021    9521      3F19A9B19B217DFEB515DB44FB4E22A1
668   7.4.8-1           4.444     12/09/2021    9521      635B0BD5329C53EE7F4D58AB6EF230CD
669   7.4.8-2           4.480     12/09/2021    9521      4C00DEDADBA619DBD192CBEF80CFA006
670   7.4.9             4.771     13/09/2021    9509      A444FDDBAFBEEB03B8AD6C85252B1696
671   7.5.0             1.726     14/09/2021    9509      A99082F42C8C860AB244065407FCB6D7
672   7.5.1             1.890     14/09/2021    9489      265D26EF814FA53BBFDEB96EA225F9F1
673   7.5.2             1.779     18/09/2021    9494      E8F2EBCE24BE7BAE9EC6804B02F9FA5B
674   7.5.2-1           1.880     18/09/2021    9494      1CA32F7A11F9717271BA933AE4626EAE
675   7.5.3             2.552     19/09/2021    9494      EFA27FD67FFA141DE5D5BA27F48E9729
676   7.5.4             1.848     21/09/2021    8574      5A2EC44AF4E1158C4A0D1CC305A2CFE4
677   7.5.5             1.838     27/09/2021    8569      67CE40E08E55AE68D13C0F59FDDAD53D
678   7.5.5-1           1.938     02/10/2021    8547      C65D76E0B99D39C051DEDEE285ED7B53
679   7.5.5-2           1.845     02/10/2021    8547      E1327393940EEC24BDDB531D104E7540
680   7.5.6             1.901     06/10/2021    8563      0A0B9FB41A87A390CB7829F0C392537A
681   7.5.6-1           1.837     06/10/2021    8563      2BF9B04CA841512E122890FB95C057F1
682   7.5.6-2           2.074     06/10/2021    8563      BEFB044689773A86170253B04BE6F2BD
683   7.5.7             1.845     06/10/2021    8582      1A00C403D8215E12BCACC4096EA5CFF5
684   7.5.8             2.021     08/10/2021    8584      D04345612D495B0FAE2407E82469ADD6
685   7.5.9             1.962     13/10/2021    8825      C2677D794B62D6E8C0A781859677DA67
686   7.5.9-1           2.542     13/10/2021    8825      56290CB3B8B7702E6DA3C960766A6680
687   7.6.0             2.246     25/10/2021    8832      9A5A489BFCE8D356A9A08AFBB6E0A5B1
688   7.6.0-1           1.956     25/10/2021    8832      F36CFEB33CFC76087AB5A5982115D013
689   7.6.1             1.861     25/10/2021    8832      7912759F76105ACC7A681DB09C052FB1
690   7.6.1-1           1.872     25/10/2021    8832      6700B85D646A33B8641DA33AC27E7B28
691   7.6.1-2           1.829     25/10/2021    8832      9486947B2D53BCE3A7ABE094E585AC2C
692   7.6.1-3           2.238     25/10/2021    8832      40AC8EB0B6FF0B62431C40B7ABCD36E8
693   7.6.1-4           2.522     25/10/2021    8832      F8C9BD158A1D285A8D0B92AE4D82955B
694   7.6.1-5           2.147     25/10/2021    8832      F1A4E510BA9FA3EE0657C462A7706990
695   7.6.1-6           2.040     25/10/2021    8832      C27C50C649DA6E4F6635FCCB04A08114
696   7.6.2             1.839     26/10/2021    8835      498C9C8D6601A9A7360FF7639C6EFBC0
697   7.6.3             1.879     26/10/2021    8871      0E08D4351E87EA9B17A3C5AA708EB682
698   7.6.4             2.104     31/10/2021    9618      2BB18C90F530CEACCBA2881D3C3A3AD6
699   7.6.4-1           2.063     31/10/2021    9593      780BD00C26DBB78893BF9C44B0014EC0
700   7.6.4-2           1.964     31/10/2021    9607      9F7F21797BDE9B3AA882D4A98CB833BA
701   7.6.4-3           1.870     31/10/2021    9620      C93C76554FBF30D116BA9F6DF4E08C2C
702   8.0.0             1.871     05/11/2021    9620      7E37CCEE9CCED1792684D4F4549109A1
703   8.0.0-1           1.840     05/11/2021    9626      638DD018E3254F216DA92E3011BD4D38
704   8.0.1             1.947     09/11/2021    9631      3AD1487B8C87B36BBDEA832E11F8FA54
705   8.0.1-1           1.946     09/11/2021    9631      17A3E447811A0DEFEE188F628A82D7AB
706   8.0.2             2.153     22/11/2021    9637      2B24CF7433EAEE7E673FCABFAA923739
707   8.0.3             1.960     23/11/2021    9636      816EA967D1FDC7BE5DA231CBA9BCC71B
708   8.0.4             2.041     26/11/2021    9750      7CB26F37ED6C5E1FFB6C5312AA03A2E1
709   8.0.5             1.929     27/11/2021    9760      2B3ADDE5BF0B002D89F049F14DA2E686
710   8.0.6             1.858     02/12/2021    9757      59660ABC5D22BE63651BA750B2893001
711   8.0.7             2.063     05/12/2021    9757      EC54109F8C8C9D02056F67162A5F4499
712   8.0.8             2.139     24/12/2021    9768      4B41DAA6B860116A66D7A75322F7C6C0
713   8.0.9             1.761     10/01/2022    9784      F8DB3970DE04E4DABD75E55DC4B3DB21
714   8.1.0             4.086     17/03/2022    9807      9D2EAF367C596297F77639773269CB68
715   8.1.0-1           5.594     19/03/2022    9818      18A415D1D9BFA8C3BD7A8C3FA996C233
716   8.1.1             6.032     09/04/2022    10052     CB116A8A7EEE361B12341ECC434A2816
717   8.1.1-1           5.421     09/04/2022    10054     F43FFD0450DA6EB2983BD303C74D9B48
718   8.1.2             5.218     17/04/2022    10085     23A4D9513AE0CED2686516EC35CD8FA6
719   8.1.2-1           5.770     17/04/2022    10085     FC84233E5AD52ECE14803C120FC2F5C2
720   8.1.2-2           5.903     17/04/2022    10085     1C0FF67D7541CF523B5A250FF6C2DB3B
721   8.1.2-3           5.020     17/04/2022    10085     93EBAE3D5F9E9176D564E8756D7672A2
722   8.1.2-4           5.626     18/04/2022    10085     767AA0EECEF14DA5ED3200981FCDF716
723   8.1.2-5           5.050     18/04/2022    10085     1B4F640AE90E9B383A344039A17043C0
724   8.1.3             4.927     25/04/2022    10098     27A9EA6EC2BD9E8400A9D16C51046216
725   8.1.4             3.315     04/06/2022    10099     88D2808E2CCE6CC8D54B8B03F5A1A632
726   8.1.5             3.378     08/06/2022    10102     E62964B1DA2DD4822E749BC47FBCBD3F
727   8.1.5-1           3.334     09/06/2022    10102     BDEB8353D2BD3FBF73A442CA63234F16
728   8.1.6             3.528     12/06/2022    10104     3237E5AA5E70ED4DCB044E6D7A8587A9
729   8.1.6-1           3.371     12/06/2022    10104     746454B6240EAFE9A41E0C56BAE2CEF9
730   8.1.7             3.551     24/07/2022    10104     B0898843C0A9234F596639D59D047873
731   8.1.8             3.743     12/01/2023    10104     A771F58BD0A65CE42229C24AC319FF76
732   8.1.9             3.610     06/03/2023    10104     421ACFD42C8EE2B59736A2A9184A5238
733   8.2.0             3.588     10/03/2023    10102     8909A48A0C4EC5C6AB9FAFB76F65B6AF
734   8.2.1             3.634     11/03/2023    10102     04FF51460CE27B20B701E415F2DFD4AD
735   8.2.1-1           3.822     11/03/2023    10118     614119E736F6E4C72FBD00581BE89D05
736   8.2.2             3.714     12/03/2023    10118     2E42497D5E0378542B57D5B066F4CF94
737   8.2.3             3.583     03/04/2023    10123     EC7D0B20119222103BE7BC6149B5F8B8
738   8.2.3-1           3.559     03/04/2023    10123     67E6C74E37E2A3C9C162B064D2CBC642
739   8.2.4             3.727     29/04/2023    10135     97363E10206E49366A59C545159770BC
740   8.2.4-1           3.758     29/04/2023    10127     A8398B3B3C8D33B2B308729BDDA0D011
741   8.2.5             3.509     01/06/2023    10139     53D11903AE84713E52833FF7D8116CF2
742   8.2.6             3.636     06/07/2023    10139     EB6A991703CB5F8FD57BCE5582F73E96
743   8.2.6-1           3.840     06/07/2023    10139     02C82E7C2F9AB9310297F54534529FCE
744   8.2.6-2           3.424     06/07/2023    10139     29595E46E4A4C87703D4AB099B4D3CAB
745   8.2.6-3           3.070     06/07/2023    10139     7A42F579F0C0C005552CE03187D1A1F4
746   8.2.6-4           4.026     06/07/2023    10139     93C2BB27EFFE0C6063DAC64473FFC053
747   8.2.6-5           2.569     06/07/2023    10139     796927EA73FB0EAE7D0D9F5990821FFE
748   8.2.7             3.554     21/08/2023    10139     65C7883D7DAD00646599AE569DD4D7C0
749   8.2.8             2.671     26/10/2023    9140      84914A27B2C4CFDBA5EC6E3DD1002BC5
750   8.2.9             2.976     29/10/2023    9160      EB6D8A4FC75B4674489BD0AA9CCB951F
751   8.3.0             2.699     04/11/2023    9141      69B7FD0EFB532E7FF95F05AD5C637544
752   8.3.0-1           2.869     04/11/2023    9141      13FBD5BF3490D83CAF808B8D386EC1D7
753   8.3.1             2.734     06/11/2023    9142      B9FC1D00FB23EF5C4E9A910B942E8603
754   8.3.1-1           2.687     06/11/2023    9141      B0FDED5F579B1DC6009CDD554DDDA961
755   8.3.1-2           2.718     06/11/2023    9141      122180469A9448913D8483EBF8614CA6
756   8.3.2             4.270     20/11/2023    9141      D98246FE3971A978E09A6E7630A48C3B
757   8.3.2-1           3.009     20/11/2023    9141      C749392469ECEE13A79DECAC3085705C
758   8.3.2-2           2.858     20/11/2023    9141      4191F5615981BB93CDCABED7901B4A5B
759   8.3.2-3           2.823     20/11/2023    9141      E9DD92CE8E125FA74845D1EB0B078190
760   8.3.2-4           3.462     20/11/2023    9141      C757DA4AD8329D37DFF8A658AEC8FF5A
761   8.3.2-5           3.088     20/11/2023    9141      C74887EB6FDDBFF0F02EC2F613E57B75
