ID    VERSION           CTIME     FECHA         LINEAS    HASH
94    4.3.8-4           3.280     14/10/2017    2377      22CA974ED00D255450772D48D3C8D8D3
95    4.3.8-5           3.319     14/10/2017    2377      A01526BCE825A2E58D43FA70F38E06DA
96    4.3.8-6           3.281     14/10/2017    2371      55A0A96F1F9C3C0009C68DC3E4A3C7FB
97    4.3.8-7           3.180     14/10/2017    2371      00DC83BD591FC48F9C07AD8344A1F2A2
98    4.3.9             3.268     14/10/2017    2371      EA3B27ED39A1248571DD6ED58A160DAF
99    4.4.0             3.284     14/10/2017    2285      19562EF36481D27CA63E6B9C0931129D
100   4.4.1             3.736     04/11/2017    2307      38D9CDAA22E7AD478757E707F1676547
101   4.4.1-1           3.109     04/11/2017    2308      0B165707BC3D7DEB1A65795355F7E57B
102   4.4.2             2.973     17/11/2017    2307      4F008CACDDA68C2F22816928563718EA
103   4.4.3             3.154     05/02/2018    2307      1F2842A4E57CEFE2E8BF57520B72156B
104   4.4.3-1           3.129     05/02/2018    2307      396440CE0ADEE0BDA99327C1122C61A6
105   4.4.3-2           2.539     21/04/2018    2659      A3EA1D93499E4CF537160D761B5EFB96
106   4.4.3-3           2.467     21/04/2018    2659      7CAB93E48E1C34D4A44F450BCD73E8EE
107   4.4.3-4           2.593     21/04/2018    2645      D0ABBCC127429941816C8F9C076F477A
108   4.4.3-5           2.503     21/04/2018    2645      BB25A5F4CE446EDD4054B933826DD54A
109   4.4.3-6           2.613     21/04/2018    2673      8826E653B80F806C09F37C01FC0BCEE3
110   4.4.4             2.986     21/04/2018    2693      B9BAECA69B9273F96EE554B6A51C26C0
111   4.4.5             3.039     21/04/2018    2693      7805C6132DB56056EE3108AF8E723487
112   4.4.6             3.090     21/04/2018    2693      7516206D11732046A7BEC4F66E9992BB
113   4.4.7             2.948     22/04/2018    2720      4BD4021AE0117E1A2C4DA2A5F2C41E51
114   4.4.8             2.951     22/04/2018    2719      313B1B295013E345B07A9B7F68ACE171
115   5.0.0-alpha-1     2.806     22/04/2018    2719      7F2BFC7416944A07E41E2615107ED58D
116   5.0.0-alpha-2     2.810     22/04/2018    2719      F24B55898B49392E7C9FD71CEDA32279
117   5.0.0-alpha-3     3.105     22/04/2018    2719      7553EE2E1D0D04F76A75F65946EB5133
